Variables=  "X" "U" "Rho" "P" "T" "N2" "H2" "O2" 
Zone T="1D-Reactive Shock Tube"
I=00000400, DATAPACKING=POINT 
-.542500E+01    0.127485E+04    0.977352E-03    0.222460E+07    0.793572E+03    0.730000E+00    -.228990E-41    0.270000E+00
-.537500E+01    0.156750E+04    0.972207E-03    0.220878E+07    0.792098E+03    0.730000E+00    0.234261E-40    0.270000E+00
-.532500E+01    0.185520E+04    0.967172E-03    0.219332E+07    0.790649E+03    0.730000E+00    0.695547E-40    0.270000E+00
-.527500E+01    0.212016E+04    0.962555E-03    0.217917E+07    0.789316E+03    0.730000E+00    0.612500E-40    0.270000E+00
-.522500E+01    0.235014E+04    0.958561E-03    0.216695E+07    0.788160E+03    0.730000E+00    -.178698E-39    0.270000E+00
-.517500E+01    0.253926E+04    0.955288E-03    0.215695E+07    0.787209E+03    0.730000E+00    -.753872E-39    0.270000E+00
-.512500E+01    0.268699E+04    0.952737E-03    0.214916E+07    0.786467E+03    0.730000E+00    -.111616E-38    0.270000E+00
-.507500E+01    0.279678E+04    0.950846E-03    0.214339E+07    0.785915E+03    0.730000E+00    0.645840E-39    0.270000E+00
-.502500E+01    0.287440E+04    0.949508E-03    0.213931E+07    0.785525E+03    0.730000E+00    0.707532E-38    0.270000E+00
-.497500E+01    0.292699E+04    0.948609E-03    0.213657E+07    0.785262E+03    0.730000E+00    0.160569E-37    0.270000E+00
-.492500E+01    0.296066E+04    0.948022E-03    0.213478E+07    0.785091E+03    0.730000E+00    0.938992E-38    0.270000E+00
-.487500E+01    0.298210E+04    0.947667E-03    0.213370E+07    0.784987E+03    0.730000E+00    -.542321E-37    0.270000E+00
-.482500E+01    0.299427E+04    0.947443E-03    0.213302E+07    0.784921E+03    0.730000E+00    -.200695E-36    0.270000E+00
-.477500E+01    0.300184E+04    0.947323E-03    0.213265E+07    0.784886E+03    0.730000E+00    -.284439E-36    0.270000E+00
-.472500E+01    0.300581E+04    0.947256E-03    0.213245E+07    0.784867E+03    0.730000E+00    0.268149E-36    0.270000E+00
-.467500E+01    0.300744E+04    0.947215E-03    0.213232E+07    0.784855E+03    0.730000E+00    0.231123E-35    0.270000E+00
-.462500E+01    0.300895E+04    0.947203E-03    0.213229E+07    0.784851E+03    0.730000E+00    0.499053E-35    0.270000E+00
-.457500E+01    0.300952E+04    0.947191E-03    0.213225E+07    0.784848E+03    0.730000E+00    0.890826E-36    0.270000E+00
-.452500E+01    0.300956E+04    0.947184E-03    0.213223E+07    0.784846E+03    0.730000E+00    -.255243E-34    0.270000E+00
-.447500E+01    0.300980E+04    0.947181E-03    0.213222E+07    0.784845E+03    0.730000E+00    -.730362E-34    0.270000E+00
